start_id,end_id,type
jjs,206,ASSOCIATED_WITH
hii,58,ASSOCIATED_WITH
??,5,ASSOCIATED_WITH
???????,5,ASSOCIATED_WITH
??,58,ASSOCIATED_WITH
??,58,ASSOCIATED_WITH
kk,58,ASSOCIATED_WITH
Hello,356,ASSOCIATED_WITH
Hello,356,ASSOCIATED_WITH
Hello from support profile,356,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hy,206,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
...,206,ASSOCIATED_WITH
...,206,ASSOCIATED_WITH
...,206,ASSOCIATED_WITH
testing here,58,ASSOCIATED_WITH
hiiii,5,ASSOCIATED_WITH
hello deems testing here,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
test,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
check,5,ASSOCIATED_WITH
check,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
Hello how are you ,2853,ASSOCIATED_WITH
im good how are you ,2854,ASSOCIATED_WITH
any thing new ,2854,ASSOCIATED_WITH
nothing serious how about you ,2853,ASSOCIATED_WITH
hello dmytro,58,ASSOCIATED_WITH
okkkkk,5,ASSOCIATED_WITH
ok go,58,ASSOCIATED_WITH
wonder full boy,5,ASSOCIATED_WITH
how are you,58,ASSOCIATED_WITH
im bussy,5,ASSOCIATED_WITH
why,58,ASSOCIATED_WITH
sure,5,ASSOCIATED_WITH
sure,5,ASSOCIATED_WITH
sure,5,ASSOCIATED_WITH
wonder land,58,ASSOCIATED_WITH
new way,58,ASSOCIATED_WITH
jugan,5,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
next work,58,ASSOCIATED_WITH
hiiiiii,5,ASSOCIATED_WITH
gooo to home,5,ASSOCIATED_WITH
hhh,58,ASSOCIATED_WITH
Hi hassan,42,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hi demmmmytro,5,ASSOCIATED_WITH
hi deems testing,58,ASSOCIATED_WITH
hi,2254,ASSOCIATED_WITH
hi,2254,ASSOCIATED_WITH
im  testing now,58,ASSOCIATED_WITH
im  testing now,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
ok go khan,5,ASSOCIATED_WITH
why not,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
jj,58,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
how are you,5,ASSOCIATED_WITH
wonder,58,ASSOCIATED_WITH
ok,5,ASSOCIATED_WITH
jani,5,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
hahahah,5,ASSOCIATED_WITH
kia how khan,58,ASSOCIATED_WITH
now khan,5,ASSOCIATED_WITH
kia how bhai,58,ASSOCIATED_WITH
jani kha ho,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hi khan how are you,5,ASSOCIATED_WITH
ok go,58,ASSOCIATED_WITH
where i go now,5,ASSOCIATED_WITH
i dont now,58,ASSOCIATED_WITH
jani oy,5,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
hi dem,58,ASSOCIATED_WITH
hi enterprise,5,ASSOCIATED_WITH
ye dem khan,58,ASSOCIATED_WITH
khan g,5,ASSOCIATED_WITH
hello khan,5,ASSOCIATED_WITH
kia hoa,5,ASSOCIATED_WITH
kia ha zee,5,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
jani ho,5,ASSOCIATED_WITH
ki ahia,58,ASSOCIATED_WITH
yes zee,5,ASSOCIATED_WITH
kia tha yar,5,ASSOCIATED_WITH
hi zeeee,58,ASSOCIATED_WITH
hi khan,5,ASSOCIATED_WITH
testing,5,ASSOCIATED_WITH
again testing,5,ASSOCIATED_WITH
working fine now,58,ASSOCIATED_WITH
real time updating,58,ASSOCIATED_WITH
hi,1102,ASSOCIATED_WITH
hi,1102,ASSOCIATED_WITH
hello,1102,ASSOCIATED_WITH
Hey,1102,ASSOCIATED_WITH
hi accountant one ,303,ASSOCIATED_WITH
Hello Thomas,56,ASSOCIATED_WITH
Hi Ashir,1102,ASSOCIATED_WITH
hi,56,ASSOCIATED_WITH
helloselam,303,ASSOCIATED_WITH
hello selam,303,ASSOCIATED_WITH
I am selam for test msg issue,56,ASSOCIATED_WITH
hi testing sse here,5,ASSOCIATED_WITH
yeah its working in real time,58,ASSOCIATED_WITH
hi there,5,ASSOCIATED_WITH
hi here,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
HAN,58,ASSOCIATED_WITH
HIII,5,ASSOCIATED_WITH
KIA HIA,5,ASSOCIATED_WITH
hellp,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
hahah,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
hi dmytro ,58,ASSOCIATED_WITH
hi deems,5,ASSOCIATED_WITH
deem ready to push changes,5,ASSOCIATED_WITH
great go ahead,58,ASSOCIATED_WITH
ok,5,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
Hallo,56,ASSOCIATED_WITH
Hello,307,ASSOCIATED_WITH
hi jani,58,ASSOCIATED_WITH
hi 2,58,ASSOCIATED_WITH
zee,58,ASSOCIATED_WITH
ok,5,ASSOCIATED_WITH
k,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
han,5,ASSOCIATED_WITH
zeee,5,ASSOCIATED_WITH
hellop,5,ASSOCIATED_WITH
kia hai,58,ASSOCIATED_WITH
nothing,58,ASSOCIATED_WITH
ki ahia,58,ASSOCIATED_WITH
hiii,58,ASSOCIATED_WITH
hello khan,58,ASSOCIATED_WITH
han,5,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
khan,5,ASSOCIATED_WITH
han khan,58,ASSOCIATED_WITH
kia kr rhy ho,5,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
ok,5,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
no problem,58,ASSOCIATED_WITH
haha,58,ASSOCIATED_WITH
jani,5,ASSOCIATED_WITH
jani,5,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
no issue,58,ASSOCIATED_WITH
going to office,5,ASSOCIATED_WITH
whats wrong with you,58,ASSOCIATED_WITH
nothing i'm ok,5,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
khan g,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
hye morning,58,ASSOCIATED_WITH
goog morning deems,5,ASSOCIATED_WITH
hi ,58,ASSOCIATED_WITH
hi y,5,ASSOCIATED_WITH
hiiii,254,ASSOCIATED_WITH
hiiii,254,ASSOCIATED_WITH
hiii,254,ASSOCIATED_WITH
hiii,254,ASSOCIATED_WITH
hiii,254,ASSOCIATED_WITH
hiii,254,ASSOCIATED_WITH
testing,58,ASSOCIATED_WITH
working fine,5,ASSOCIATED_WITH
deems,5,ASSOCIATED_WITH
dmytro,58,ASSOCIATED_WITH
Hi,307,ASSOCIATED_WITH
Hello,307,ASSOCIATED_WITH
Hi Tom,205,ASSOCIATED_WITH
Hello Yassine in SSE,307,ASSOCIATED_WITH
Well hello there Tom,52,ASSOCIATED_WITH
Are you Offline now Yassine?,307,ASSOCIATED_WITH
I'm back online now,205,ASSOCIATED_WITH
Here,205,ASSOCIATED_WITH
Cool,52,ASSOCIATED_WITH
Hello,21,ASSOCIATED_WITH
AAA,5,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
how are you,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
kia hai,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
hi khan,58,ASSOCIATED_WITH
now send it,58,ASSOCIATED_WITH
hi khan,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
f,58,ASSOCIATED_WITH
f,58,ASSOCIATED_WITH
f,58,ASSOCIATED_WITH
w,58,ASSOCIATED_WITH
d,58,ASSOCIATED_WITH
df,58,ASSOCIATED_WITH
qw,58,ASSOCIATED_WITH
q,58,ASSOCIATED_WITH
qwerty,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
levels,58,ASSOCIATED_WITH
now check it,58,ASSOCIATED_WITH
eh,58,ASSOCIATED_WITH
han,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
or,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
ok go,58,ASSOCIATED_WITH
df,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hell,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
g,58,ASSOCIATED_WITH
KHAN,58,ASSOCIATED_WITH
KHANG,58,ASSOCIATED_WITH
JANI,58,ASSOCIATED_WITH
HAN,58,ASSOCIATED_WITH
G,58,ASSOCIATED_WITH
HI,5,ASSOCIATED_WITH
KIA KR RHEY HO,58,ASSOCIATED_WITH
OK G0,58,ASSOCIATED_WITH
WORLD,58,ASSOCIATED_WITH
HELLO,58,ASSOCIATED_WITH
KIA,5,ASSOCIATED_WITH
YEAH,5,ASSOCIATED_WITH
gekk,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
HEL,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
HI,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
helo,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hle,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hell,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hello dmytro,5,ASSOCIATED_WITH
hello deems,5,ASSOCIATED_WITH
hhhh,5,ASSOCIATED_WITH
setting..,5,ASSOCIATED_WITH
Hello,9,ASSOCIATED_WITH
Hello,21,ASSOCIATED_WITH
Hello,21,ASSOCIATED_WITH
Hello,21,ASSOCIATED_WITH
hello dmytro,58,ASSOCIATED_WITH
hello deems,5,ASSOCIATED_WITH
dfhsajkerhkahskdjf,58,ASSOCIATED_WITH
hhhh,5,ASSOCIATED_WITH
dddd,5,ASSOCIATED_WITH
dddd,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
kia hai,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
d,58,ASSOCIATED_WITH
dx,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hel,58,ASSOCIATED_WITH
hu,58,ASSOCIATED_WITH
or,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
or suna,58,ASSOCIATED_WITH
or ,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
how are you,58,ASSOCIATED_WITH
j,58,ASSOCIATED_WITH
kkk,58,ASSOCIATED_WITH
check no,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
how are you,58,ASSOCIATED_WITH
now check again,58,ASSOCIATED_WITH
ok see you,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
khan g,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hiu,58,ASSOCIATED_WITH
h,58,ASSOCIATED_WITH
jani ho,58,ASSOCIATED_WITH
hahah,58,ASSOCIATED_WITH
khan g,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
khan g,58,ASSOCIATED_WITH
f',58,ASSOCIATED_WITH
kha,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
khan g,58,ASSOCIATED_WITH
j,58,ASSOCIATED_WITH
f,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
kia k rr he ho,5,ASSOCIATED_WITH
me gr hon,5,ASSOCIATED_WITH
acha,58,ASSOCIATED_WITH
or phir,5,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
haia,5,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
na kr,5,ASSOCIATED_WITH
q,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
kia kr rhe ho,58,ASSOCIATED_WITH
kuch ni,5,ASSOCIATED_WITH
mtlb,58,ASSOCIATED_WITH
or kia,5,ASSOCIATED_WITH
acha phir,58,ASSOCIATED_WITH
hey,58,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
ok connection closed,58,ASSOCIATED_WITH
kia keh rhy hon,5,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
g,58,ASSOCIATED_WITH
heeee,58,ASSOCIATED_WITH
yyyyyyy,5,ASSOCIATED_WITH
bbbbb,58,ASSOCIATED_WITH
Hello there!,205,ASSOCIATED_WITH
This is cool,307,ASSOCIATED_WITH
Hello,205,ASSOCIATED_WITH
hi,205,ASSOCIATED_WITH
hola,205,ASSOCIATED_WITH
you gone?,307,ASSOCIATED_WITH
Hello,205,ASSOCIATED_WITH
checking,5,ASSOCIATED_WITH
seee,5,ASSOCIATED_WITH
testig,5,ASSOCIATED_WITH
khan g,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
kia ha,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
acha ji,58,ASSOCIATED_WITH
ramy khan,58,ASSOCIATED_WITH
khan,58,ASSOCIATED_WITH
now check,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
is messaging working fine,307,ASSOCIATED_WITH
Hey,58,ASSOCIATED_WITH
HEYY,58,ASSOCIATED_WITH
TEST,58,ASSOCIATED_WITH
TEST,58,ASSOCIATED_WITH
hi,258,ASSOCIATED_WITH
hello,258,ASSOCIATED_WITH
Hello Thomas,258,ASSOCIATED_WITH
hey ,303,ASSOCIATED_WITH
hi sam,303,ASSOCIATED_WITH
Hi  sam how are yoi?,303,ASSOCIATED_WITH
fine,258,ASSOCIATED_WITH
HO,58,ASSOCIATED_WITH
ok good,303,ASSOCIATED_WITH
emmmmmmmmmmmmmmm,303,ASSOCIATED_WITH
Hi,58,ASSOCIATED_WITH
Hi,58,ASSOCIATED_WITH
Kk,58,ASSOCIATED_WITH
I,58,ASSOCIATED_WITH
Jjj,58,ASSOCIATED_WITH
Kk ,58,ASSOCIATED_WITH
Y,58,ASSOCIATED_WITH
I,58,ASSOCIATED_WITH
Ii,58,ASSOCIATED_WITH
Uu,58,ASSOCIATED_WITH
H,58,ASSOCIATED_WITH
Hk ,58,ASSOCIATED_WITH
Jj ,58,ASSOCIATED_WITH
hey ,58,ASSOCIATED_WITH
Hi ,58,ASSOCIATED_WITH
Hi Thomas?,258,ASSOCIATED_WITH
Hello selam,303,ASSOCIATED_WITH
Hi,5,ASSOCIATED_WITH
Hmm,5,ASSOCIATED_WITH
Test,5,ASSOCIATED_WITH
Okayy,5,ASSOCIATED_WITH
Tegsg,5,ASSOCIATED_WITH
Today,5,ASSOCIATED_WITH
Hii,58,ASSOCIATED_WITH
Jjj,58,ASSOCIATED_WITH
Pop,58,ASSOCIATED_WITH
Damn,58,ASSOCIATED_WITH
Hiiii,58,ASSOCIATED_WITH
Hmmmmm,58,ASSOCIATED_WITH
J,58,ASSOCIATED_WITH
Woo,58,ASSOCIATED_WITH
Yyy,58,ASSOCIATED_WITH
Ttt,58,ASSOCIATED_WITH
Hujuh,58,ASSOCIATED_WITH
Huu,5,ASSOCIATED_WITH
Boil,58,ASSOCIATED_WITH
What,58,ASSOCIATED_WITH
hellp,58,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
zee,58,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
hi deems,5,ASSOCIATED_WITH
hello dmytro,58,ASSOCIATED_WITH
oooooo,5,ASSOCIATED_WITH
hello here,58,ASSOCIATED_WITH
hye,5,ASSOCIATED_WITH
chek,5,ASSOCIATED_WITH
cccc,5,ASSOCIATED_WITH
ccx,58,ASSOCIATED_WITH
ok,5,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
kuch ni,5,ASSOCIATED_WITH
office jana hai,58,ASSOCIATED_WITH
jana hia,5,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
yes no,58,ASSOCIATED_WITH
d,58,ASSOCIATED_WITH
hi demoooo,58,ASSOCIATED_WITH
yeah,58,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
Hello,103,ASSOCIATED_WITH
Hello Fake,103,ASSOCIATED_WITH
hi khan,58,ASSOCIATED_WITH
hi tuba,58,ASSOCIATED_WITH
hi zeeeee,58,ASSOCIATED_WITH
ok now check,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
Hello Sara,103,ASSOCIATED_WITH
hi zeeeee,58,ASSOCIATED_WITH
hllllloo,58,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
mmmm,5,ASSOCIATED_WITH
hhhh,58,ASSOCIATED_WITH
test,5,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
ssss,5,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
hi,58,ASSOCIATED_WITH
selam,58,ASSOCIATED_WITH
hye,5,ASSOCIATED_WITH
hy,58,ASSOCIATED_WITH
testing,5,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
now??,5,ASSOCIATED_WITH
jjjjj,58,ASSOCIATED_WITH
gggg,5,ASSOCIATED_WITH
ttttttt,58,ASSOCIATED_WITH
hellooooo,5,ASSOCIATED_WITH
checking,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
kuch ni,58,ASSOCIATED_WITH
q,5,ASSOCIATED_WITH
g,58,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
han,58,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
kuch ni,5,ASSOCIATED_WITH
ok go,58,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
go,58,ASSOCIATED_WITH
where,5,ASSOCIATED_WITH
leves,58,ASSOCIATED_WITH
han,5,ASSOCIATED_WITH
ok go,58,ASSOCIATED_WITH
no,5,ASSOCIATED_WITH
ye,5,ASSOCIATED_WITH
haha,58,ASSOCIATED_WITH
kia,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
no,5,ASSOCIATED_WITH
han,58,ASSOCIATED_WITH
hi khan,5,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
hello khan,5,ASSOCIATED_WITH
kia,58,ASSOCIATED_WITH
kuch ni,5,ASSOCIATED_WITH
ok,58,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
han,5,ASSOCIATED_WITH
yes,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
g,5,ASSOCIATED_WITH
sunday,58,ASSOCIATED_WITH
monday,5,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
ooo,5,ASSOCIATED_WITH
oo,5,ASSOCIATED_WITH
yyy,58,ASSOCIATED_WITH
yy,58,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
yellow,58,ASSOCIATED_WITH
hei,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
g,5,ASSOCIATED_WITH
