id,code,name,distrito_id
4025,1,SAN LORENZO,349
4026,2,Barrantes,349
4027,3,Ugalde,349
4028,1,LLORENTE centro,350
4029,2,Ángeles,350
4030,3,Año 2000,350
4031,4,Cristo Rey (parte),350
4032,5,Echeverría (parte),350
4033,6,Geranios,350
4034,7,Las Hadas,350
4035,8,Santa Elena,350
4036,9,Siglo Veintiuno,350
4037,1,SAN PABLO centro,351
4038,2,Acapulco,351
4039,3,Amada,351
4040,4,Asovigui,351
4041,5,Colonial,351
4042,6,Cruces,351
4043,7,Doña Nina,351
4044,8,Irazú,351
4045,9,Irma,351
4046,10,July,351
4047,11,María Auxiliadora (parte),351
4048,12,Nueva Jerusalén,351
4049,13,Pastoras,351
4050,14,Puebla (parte),351
4051,15,Santa Isabel,351
4052,16,Villa Cortés,351
4053,17,Villa Dolores,351
4054,18,Villa Quintana,351
4055,19,Uriche,351
4056,20,Uruca,351
4057,1,MIRAFLORES,352
4058,2,Corobicí,352
4059,3,Estrella,352
4060,4,Rincón de Ricardo,352
4061,5,Santa Fe,352
4062,1,PUERTO VIEJO centro,353
4063,2,Colina,354
4064,3,Esperanza,354
4065,4,Jardín,354
4066,5,Loma Linda,354
4067,6,Progreso,354
4068,7,Achiote,354
4069,8,Ahogados,354
4070,9,Arbolitos (parte),354
4071,10,Arrepentidos,354
4072,11,Boca Ceiba,354
4073,12,Boca Río Sucio,354
4074,13,Bun,354
4075,14,Cabezas,354
4076,15,Canfín,354
4077,16,Caño Negro,354
4078,17,Cerro Negro (Parte),354
4079,18,Colonia San José,354
4080,19,Coyol,354
4081,20,Cristo Rey,354
4082,21,Chilamate,354
4083,22,El Progreso,354
4084,24,Estrellales,354
4085,25,Guaria,354
4086,27,Jormo,354
4087,28,Las Marías,354
4088,29,Las Orquídeas,354
4089,30,Los Lirios,354
4090,31,Malinche,354
4091,32,Media Vuelta,354
4092,33,Medias (parte),354
4093,34,Muelle,354
4094,35,Naranjal,354
4095,36,Nogal,354
4096,37,Pavas,354
4097,38,Rojomaca,354
4098,39,San José,354
4099,40,San Julián,354
4100,41,Tres Rosales,354
4101,42,Vega de Sardinal (parte),354
4102,43,Zapote,354
4103,1,LA VIRGEN centro,355
4104,2,Ángeles,355
4105,3,Arbolitos (parte),355
4106,4,Bajos de Chilamate,355
4107,5,Boca Sardinal,355
4108,6,Bosque,355
4109,7,Búfalo,355
4110,8,Delicias,355
4111,9,El Uno,355
4112,10,Esquipulas,355
4113,11,Las Palmitas,355
4114,12,Laquí,355
4115,13,Lomas,355
4116,14,Llano Grande,355
4117,15,Magsaysay,355
4118,16,Masaya,355
4119,17,Medias (parte),355
4120,18,Pangola,355
4121,19,Pozo Azul,355
4122,20,Quebrada Grande,355
4123,21,Río Magdaleno,355
4124,22,Roble,355
4125,23,San Gerardo (parte),355
4126,24,San Isidro,355
4127,25,San José Sur,355
4128,26,San Ramón,355
4129,27,La Delia,355
4130,28,Sardinal,355
4131,29,Tirimbina,355
4132,30,Vega de Sardinal (parte),355
4133,31,Venados,355
4134,1,LAS HORQUETAS centro,356
4135,2,Bambuzal,357
4136,3,Cerro Negro (parte),357
4137,4,Colonia Bambú,357
4138,5,Colonia Colegio,357
4139,6,Colonia Esperanza,357
4140,7,Colonia Huetar,357
4141,8,Colonia Nazareth,357
4142,9,Colonia Victoria,357
4143,10,Colonia Villalobos,357
4144,11,Cubujuquí,357
4145,12,Chiripa,357
4146,13,Fátima,357
4147,14,Flaminia,357
4148,15,Finca Uno,357
4149,16,Finca Dos,357
4150,17,Finca Tres,357
4151,18,Finca Cinco,357
4152,19,Finca Agua,357
4153,20,Finca Zona Siete,357
4154,21,Finca Zona Ocho,357
4155,22,Finca Zona Diez,357
4156,23,Finca Zona Once,357
4157,24,Isla,357
4158,25,Isla Grande,357
4159,26,Isla Israel,357
4160,27,La Conquista,357
4161,28,La Chávez,357
4162,29,La Vuelta,357
4163,30,Rambla,357
4164,31,Pedernales,357
4165,32,Platanera,357
4166,33,Río Frío,357
4167,34,San Bernardino,357
4168,35,San Luis,357
4169,36,Santa Clara,357
4170,37,Tapa Viento,357
4171,38,Ticarí,357
4172,39,Tigre,357
4173,40,Villa Isabel,357
4174,41,Villa Nueva,357
4175,1,LA ALDEA,358
4176,2,Caño San Luis,358
4177,3,Chimurria,358
4178,4,Chirriposito,358
4179,5,Delta,358
4180,6,Gaspar,358
4181,7,Lagunilla,358
4182,8,La Lucha,358
4183,9,Tigra,358
4184,1,GOLFITO,359
4185,2,Caño Tambor,359
4186,3,Copalchí,359
4187,4,Cureña,359
4188,5,Paloseco,359
4189,6,Remolinito,359
4190,7,Tambor,359
4191,8,Tierrabuena,359
4192,9,Trinidad,359
4193,10,Unión del Toro,359
4194,11,Vuelta Cabo de Hornos,359
4195,1,LIBERIA centro,360
4196,2,Alaska,360
4197,3,Ángeles,360
4198,4,Arena,360
4199,5,Buenos Aires,360
4200,6,Capulín,360
4201,7,Caraña,360
4202,8,Cerros,360
4203,9,Choricera,360
4204,10,Chorotega,360
4205,11,Condega,360
4206,12,Corazón de Jesús,360
4207,13,Curime,360
4208,14,Gallera,360
4209,15,Guaria,360
4210,16,Isleta (parte),360
4211,17,Jícaro,360
4212,18,Juanilama,360
4213,19,La Carreta,360
4214,20,Llano La Cruz,360
4215,21,Mocho (Santa Lucía),360
4216,22,Montañita,360
4217,23,Moracia,360
4218,24,Nazareth,360
4219,25,Paso Tempisque (parte),360
4220,26,Pelón de la Bajura,360
4221,27,Polvazales,360
4222,28,Pueblo Nuevo,360
4223,29,Roble de Sabana,360
4224,30,Rodeito,360
4225,31,Sabanero,360
4226,32,Salto (parte),360
4227,33,San Benito,360
4228,34,San Hernán,360
4229,35,San Lucas,360
4230,36,San Miguel,360
4231,37,San Roque,360
4232,38,Santa Ana,360
4233,39,Sitio,360
4234,40,Terreros,360
4235,41,Veinticinco de Julio,360
4236,42,Victoria,360
4237,43,Villanueva,360
4238,44,Zanjita,360
4239,1,CAÑAS DULCES centro,361
4240,2,Alcántaro,361
4241,3,Buenavista,361
4242,4,Guayacán,361
4243,5,Pochote,361
4244,6,Brisas,361
4245,7,Cedro,361
4246,8,Congo,361
4247,9,Cueva,361
4248,10,Fortuna,361
4249,11,Irigaray,361
4250,12,Lilas,361
4251,13,Pacayales,361
4252,14,Panamacito,361
4253,15,Pedregal,361
4254,16,Pital,361
4255,17,Pueblo Nuevo,361
4256,1,GARCÍA FLAMENCO (Quebrada Grande),362
4257,2,Ángeles,362
4258,3,Argentina,362
4259,4,Buenavista,362
4260,5,Consuelo,362
4261,6,Lourdes,362
4262,7,San Antonio,362
4263,1,GUARDIA,363
4264,2,Bejuco,363
4265,3,Los Lagos,363
4266,4,Nacascolo,363
4267,5,Oratorio,363
4268,6,Puerto Culebra,363
4269,7,Triunfo,363
4270,1,CERECEDA,364
4271,2,Gallo,364
4272,3,San Rafael,364
4273,4,Colorado,364
4274,5,Curubandé,364
4275,6,Porvenir,364
4276,1,NICOYA centro,365
4277,2,Ángeles,365
4278,3,Barro Negro,365
4279,4,Cananga,365
4280,5,Carmen,365
4281,6,Chorotega,365
4282,7,Guadalupe,365
4283,8,Granja,365
4284,9,San Martín,365
4285,10,Santa Lucía,365
4286,11,Virginia,365
4287,12,Cabeceras,365
4288,13,Caimital,365
4289,14,Carreta,365
4290,15,Casitas,365
4291,16,Cerro Verde,365
4292,17,Cerro Redondo,365
4293,18,Cola de Gallo,365
4294,19,Cuesta,365
4295,20,Cuesta Buenos Aires,365
4296,21,Curime,365
4297,22,Chivo,365
4298,23,Dulce Nombre,365
4299,24,Esperanza Norte,365
4300,25,Estrella,365
4301,26,Gamalotal,365
4302,27,Garcimuñóz,365
4303,28,Guaitil,365
4304,29,Guastomatal,365
4305,30,Guineas,365
4306,31,Hondores,365
4307,32,Jobo,365
4308,33,Juan Díaz,365
4309,34,Lajas,365
4310,35,Loma Caucela,365
4311,36,Miramar (noroeste),365
4312,37,Nambí,365
4313,38,Oriente,365
4314,39,Los Planes,365
4315,40,Pedernal,365
4316,41,Picudas,365
4317,42,Pilahonda,365
4318,43,Pilas,365
4319,44,Pilas Blancas,365
4320,45,Piragua,365
4321,46,Ponedero,365
4322,47,Quirimán,365
4323,48,Quirimancito,365
4324,49,Sabana Grande,365
4325,50,Santa Ana,365
4326,51,Sitio Botija,365
4327,52,Tierra Blanca,365
4328,53,Tres Quebradas,365
4329,54,Varillas (Zapotillo),365
4330,56,Zompopa,365
4331,1,MANSIÓN centro,366
4332,2,Acoyapa,366
4333,3,Boquete,366
4334,4,Camarones,366
4335,5,Guastomatal,366
4336,6,Iguanita,366
4337,7,Lapas,366
4338,8,Limonal,366
4339,9,Matambuguito,366
4340,10,Matina,366
4341,11,Mercedes,366
4342,12,Monte Alto,366
4343,13,Morote Norte,366
4344,14,Nacaome,366
4345,15,Obispo,366
4346,16,Pital,366
4347,17,Polvazales,366
4348,18,Pueblo Viejo,366
4349,19,Puente Guillermina,366
4350,20,Puerto Jesús,366
4351,21,Río Vueltas,366
4352,22,San Joaquín,366
4353,23,San Juan (parte),366
4354,24,Uvita (parte),366
4355,25,Vigía,366
4356,26,Yerbabuena (parte),366
4357,27,Zapandí,366
4358,1,SAN ANTONIO centro,367
4359,2,Biscoyol,367
4360,3,Bolsa,367
4361,4,Boquete,367
4362,5,Buenos Aires,367
4363,6,Cañal,367
4364,7,Carao,367
4365,8,Cerro Mesas,367
4366,9,Chira,367
4367,10,Conchal,367
4368,11,Corral de Piedra,367
4369,12,Corralillo,367
4370,13,Coyolar,367
4371,14,Cuba,367
4372,15,Cuesta Madroño,367
4373,16,Flor,367
4374,17,Florida,367
4375,18,Guayabal,367
4376,19,Guayabo,367
4377,20,Loma Ayote,367
4378,21,Matamba,367
4379,22,México,367
4380,23,Montañita,367
4381,24,Monte Galán,367
4382,25,Moracia,367
4383,26,Ojo de Agua,367
4384,27,Palos Negros,367
4385,28,Piave,367
4386,29,Piedras Blancas,367
4387,30,Pozas,367
4388,31,Pozo de Agua,367
4389,32,Pueblo Nuevo,367
4390,33,Puerto Humo,367
4391,34,Rosario,367
4392,35,San Lázaro,367
4393,36,San Vicente,367
4394,37,Silencio,367
4395,38,Talolinga,367
4396,39,Tamarindo,367
4397,40,Zapote,367
4398,1,QUEBRADA HONDA centro,368
4399,2,Botija,368
4400,3,Caballito,368
4401,4,Copal,368
4402,5,Embarcadero,368
4403,6,Loma Bonita,368
4404,7,Millal,368
4405,8,Paraíso,368
4406,9,Paso Guabo,368
4407,10,Pochote,368
4408,11,Puerto Moreno,368
4409,12,Roblar,368
4410,13,San Juan (parte),368
4411,14,Sombrero,368
4412,15,Sonzapote,368
4413,16,Tortuguero,368
4414,17,Tres Esquinas,368
4415,1,SÁMARA centro,369
4416,2,Bajo Escondido,369
4417,3,Barco Quebrado,369
4418,4,Buenavista,369
4419,5,Buenos Aires,369
4420,6,Cambutes,369
4421,7,Cangrejal,369
4422,8,Cantarrana,369
4423,9,Chinampas,369
4424,10,Esterones,369
4425,11,Galilea,369
4426,12,Mala Noche,369
4427,13,Matapalo,369
4428,14,Palmar,369
4429,15,Panamá,369
4430,16,Pavones,369
4431,17,Playa Buenavista,369
4432,18,Primavera,369
4433,19,Pueblo Nuevo,369
4434,20,Samaria,369
4435,21,San Fernando,369
4436,22,Santo Domingo,369
4437,23,Taranta,369
4438,24,Terciopelo,369
4439,25,Torito,369
4440,1,BOCAS DE NOSARA,370
4441,2,Ángeles de Garza,370
4442,3,Bijagua,370
4443,4,Cabeceras de Garza,370
4444,5,Coyoles,370
4445,6,Cuesta Winch,370
4446,7,Delicias,370
4447,8,Esperanza Sur,370
4448,9,Flores,370
4449,10,Garza,370
4450,11,Guiones,370
4451,12,Ligia,370
4452,13,Nosara,370
4453,14,Playa Nosara,370
4454,15,Playa Pelada,370
4455,16,Portal,370
4456,17,Río Montaña,370
4457,18,San Juan,370
4458,19,Santa Marta,370
4459,20,Santa Teresa,370
4460,1,BELÉN DE NOSARITA centro,371
4461,2,Arcos,371
4462,3,Balsal,371
4463,4,Caimitalito,371
4464,5,Cuajiniquil,371
4465,6,Cuesta Grande,371
4466,7,Chumburán,371
4467,8,Juntas,371
4468,9,Maquenco,371
4469,10,Minas,371
4470,11,Miramar Sureste,371
4471,12,Naranjal,371
4472,13,Naranjalito,371
4473,14,Nosarita,371
4474,15,Platanillo,371
4475,16,Quebrada Bonita,371
4476,17,Santa Elena (parte),371
4477,18,Zaragoza,371
4478,1,SANTA CRUZ centro,372
4479,2,Buenos Aires,372
4480,3,Camarenos,372
4481,4,Cátalo Rojas,372
4482,5,Corobicí,372
4483,6,Chorotega,372
4484,7,Esquipulas,372
4485,8,Estocolmo,372
4486,9,Flores,372
4487,10,Garúa,372
4488,11,Guabo,372
4489,12,Lajas,372
4490,13,Los Amigos,372
4491,14,Malinches,372
4492,15,Manchón,372
4493,16,Panamá,372
4494,17,Pepe Lujan,372
4495,18,Sagamat,372
4496,19,San Martín,372
4497,20,Santa Cecilia,372
4498,21,Tenorio,372
4499,22,Tulita Sandino,372
4500,23,Ángeles,372
4501,24,Arado,372
4502,25,Bernabela,372
4503,26,Cacao,372
4504,27,Caimito,372
4505,28,Congal,372
4506,29,Cuatro Esquinas,372
4507,30,Chibola,372
4508,31,Chircó,372
4509,32,Chumico (parte),372
4510,33,Guayabal,372
4511,34,Hato Viejo,372
4512,35,Lagunilla,372
4513,36,Lechuza,372
4514,37,Limón,372
4515,38,Moya,372
4516,39,Puente Negro,372
4517,40,Retallano (parte),372
4518,41,Rincón,372
4519,42,Río Cañas Viejo,372
4520,43,San Juan,372
4521,44,San Pedro,372
4522,45,San Pedro Viejo,372
4523,46,Vista al Mar,372
4524,1,BOLSÓN centro,373
4525,2,Ortega,373
4526,3,Ballena (parte),373
4527,4,Lagartero,373
4528,5,Pochotada,373
4529,1,VEINTISIETE DE ABRIL centro,374
4530,2,Jobos,374
4531,3,Aguacate,374
4532,4,Avellana,374
4533,5,Barrosa,374
4534,6,Brisas,374
4535,7,Bruno,374
4536,8,Cacaovano,374
4537,9,Camones,374
4538,10,Cañas Gordas,374
4539,11,Ceiba Mocha,374
4540,12,Cerro Brujo,374
4541,13,Congo,374
4542,14,Delicias,374
4543,15,Espavelar,374
4544,16,Florida,374
4545,17,Gongolona,374
4546,18,Guachipelín,374
4547,19,Guapote,374
4548,20,Hatillo,374
4549,21,Isla Verde,374
4550,22,Junquillal,374
4551,23,Junta de Río Verde,374
4552,24,Mesas,374
4553,25,Montaña,374
4554,26,Monteverde,374
4555,27,Níspero,374
4556,28,Paraíso,374
4557,29,Pargos,374
4558,30,Paso Hondo,374
4559,31,Pilas,374
4560,32,Playa Lagartillo,374
4561,33,Playa Negra,374
4562,34,Pochotes,374
4563,35,Ranchos,374
4564,36,Retallano (parte),374
4565,37,Río Seco,374
4566,38,Río Tabaco,374
4567,39,San Francisco,374
4568,40,San Jerónimo,374
4569,41,Soncoyo,374
4570,42,Tieso (San Rafael),374
4571,43,Trapiche,374
4572,44,Venado,374
4573,45,Vergel,374
4574,1,TEMPATE centro,375
4575,2,Paraíso,375
4576,3,Bejuco,375
4577,4,Chiles,375
4578,5,El Llano,375
4579,6,Huacas,375
4580,7,Portegolpe,375
4581,8,Potrero,375
4582,9,Rincón,375
4583,1,CARTAGENA centro,376
4584,2,Edén,376
4585,3,Toyosa,376
4586,4,Cañafístula,376
4587,5,Corocitos,376
4588,6,Higuerón,376
4589,7,Jobo,376
4590,8,Lorena,376
4591,9,Oratorio,376
4592,10,Sacatipe,376
4593,1,SAN JUANILLO,377
4594,2,Alemania,377
4595,3,Bolillos,377
4596,4,Cuajiniquil,377
4597,5,Chiquero,377
4598,6,Fortuna,377
4599,7,Frijolar,377
4600,8,Jazminal,377
4601,9,Lagarto,377
4602,10,Libertad,377
4603,11,Limonal,377
4604,12,Manzanillo,377
4605,13,Marbella,377
4606,14,Ostional,377
4607,15,Palmares,377
4608,16,Piedras Amarillas,377
4609,17,Progreso,377
4610,18,Punta Caliente,377
4611,19,Quebrada Seca,377
4612,20,Quebrada Zapote,377
4613,21,Rayo,377
4614,22,Roble,377
4615,23,Rosario,377
4616,24,Santa Cecilia,377
4617,25,Santa Elena,377
4618,26,Socorro,377
4619,27,Unión,377
4620,28,Veracrúz,377
4621,1,SANTA BÁRBARA ,378
4622,2,Ángeles,378
4623,3,Duendes,378
4624,4,Lomitas,378
4625,5,Oriente,378
4626,6,Calle Vieja,378
4627,7,Coyolar,378
4628,8,Chumico (parte),378
4629,9,Diría,378
4630,10,Guaitil,378
4631,11,Polvazal,378
4632,12,Sequeira,378
4633,13,Talolinguita,378
4634,14,Trompillal,378
4635,1,MATAPALO,379
4636,2,Brasilito,379
4637,3,Buen Pastor,379
4638,4,Conchal,379
4639,5,Flamenco,379
4640,6,Garita Vieja,379
4641,7,Jesús María,379
4642,8,Lajas,379
4643,9,Lomas,379
4644,10,Playa Cabuya,379
4645,11,Playa Grande,379
4646,12,Playa Mina,379
4647,13,Playa Real,379
4648,14,Puerto Viejo,379
4649,15,Salinas,379
4650,16,Salinitas,379
4651,17,Tacasolapa,379
4652,18,Zapotillal,379
4653,1,VILLARREAL,380
4654,2,Cañafístula,380
4655,3,Cebadilla,380
4656,4,El Llano,380
4657,5,Garita,380
4658,6,Guatemala,380
4659,7,Hernández,380
4660,8,Icacal,380
4661,9,La Loma,380
4662,10,Linderos,380
4663,11,Mangos,380
4664,12,Palmar,380
4665,13,San Andrés,380
4666,14,San José Pinilla,380
4667,15,Santa Rosa,380
4668,16,Tamarindo,380
4669,1,BAGACES centro,381
4670,2,Aguacaliente,381
4671,3,Arbolito,381
4672,4,Bagatzi,381
4673,5,Bebedero (parte),381
4674,6,Brisas,381
4675,7,Casavieja (parte),381
4676,8,Cofradía,381
4677,9,Colmenar,381
4678,10,Lima,381
4679,11,Llanos de Cortés,381
4680,12,Mojica,381
4681,13,Montano,381
4682,14,Montenegro,381
4683,15,Pedro Nolasco,381
4684,16,Piedras,381
4685,17,Pijije,381
4686,18,Plazuela,381
4687,19,Redondel,381
4688,20,Salitral,381
4689,21,Salto (parte),381
4690,22,Santa Rosa,381
4691,1,LA FORTUNA centro,382
4692,2,Casavieja (parte),383
4693,3,Cuipilapa,383
4694,4,Giganta,383
4695,5,Hornillas,383
4696,6,Macuá,383
4697,7,Martillete,383
4698,8,Miravalles,383
4699,9,Mozotal,383
4700,10,Pozo Azul,383
4701,11,Sagrada Familia,383
4702,12,San Bernardo,383
4703,13,San Joaquín,383
4704,14,Santa Cecilia,383
4705,15,Santa Fe,383
4706,16,Santa Rosa,383
4707,17,Unión Ferrer,383
4708,1,GUAYABO,384
4709,2,Ángeles,385
4710,3,Barro de Olla,385
4711,4,Horcones,385
4712,5,La Ese,385
4713,6,Limonal,385
4714,7,Manglar,385
4715,8,Mochadero,385
4716,9,Oses,385
4717,10,Pueblo Nuevo,385
4718,11,Rincón de La Cruz,385
4719,12,San Isidro de Limonal,385
4720,13,San Jorge,385
4721,14,San Pedro,385
4722,15,Torno,385
4723,1,RÍO NARANJO centro,386
4724,2,Naranjito,386
4725,3,Río Chiquito,386
4726,1,FILADELFIA centro,387
4727,2,Ballena (parte),387
4728,3,Bambú,387
4729,4,Cinco Esquinas,387
4730,5,Corralillo,387
4731,6,Guinea,387
4732,7,Hollywood,387
4733,8,Isleta (parte),387
4734,9,Jocote,387
4735,10,Juanilama,387
4736,11,La Cruz,387
4737,12,Moralito,387
4738,13,Ojoche,387
4739,14,San Francisco,387
4740,15,Santa Lucía,387
4741,1,PALMIRA centro,388
4742,2,Ángeles,388
4743,3,Comunidad,388
4744,4,Coyolera,388
4745,5,María Auxiliadora,388
4746,6,Paso Tempisque (parte),388
4747,7,San Rafael,388
4748,1,SARDINAL centro,389
4749,2,Artola,389
4750,3,Cacique,389
4751,4,Carpintera,389
4752,5,Chorrera,389
4753,6,Coco,389
4754,7,Colegios,389
4755,8,Guacamaya,389
4756,9,Huaquitas,389
4757,10,Libertad,389
4758,11,Los Canales,389
4759,12,Matapalo,389
4760,13,Nancital,389
4761,14,Nuevo Colón,389
4762,15,Obandito,389
4763,16,Ocotal,389
4764,17,Pilas,389
4765,18,Playa Hermosa,389
4766,19,Playones,389
4767,20,San Blas,389
4768,21,San Martín,389
4769,22,Santa Rita,389
4770,23,Segovia,389
4771,24,Tabores,389
4772,25,Verdún,389
4773,26,Zapotal,389
4774,1,BELÉN centro,390
4775,2,Alto San Antonio,390
4776,3,Cachimbo,390
4777,4,Castilla de Oro,390
4778,5,Coyolito,390
4779,6,Gallina,390
4780,7,Juanilama,390
4781,8,LLano,390
4782,9,Loma Bonita,390
4783,10,Ojochal,390
4784,11,Palestina,390
4785,12,Palmas,390
4786,13,Paraíso,390
4787,14,Penca,390
4788,15,Planes,390
4789,16,Poroporo,390
4790,17,Río Cañas Nuevo,390
4791,18,Santa Ana,390
4792,19,Santo Domingo,390
4793,20,Villita,390
4794,1,CAÑAS centro,391
4795,2,Albania,391
4796,3,Ángeles,391
4797,4,Bello Horizonte,391
4798,5,Cantarrana,391
4799,6,Castillo,391
4800,7,Cedros,391
4801,8,Cepo,391
4802,9,Chorotega,391
4803,10,Concepción,391
4804,11,Corobicí,391
4805,12,Correntadas,391
4806,13,Cuesta el Diablo,391
4807,14,Cuesta el Mico,391
4808,15,Cueva,391
4809,16,Hotel,391
4810,17,Jabilla Abajo,391
4811,18,Jabilla Arriba,391
4812,19,Las Cañas,391
4813,20,Libertad,391
4814,21,Malinches,391
4815,22,Miravalles,391
4816,23,Montes de Oro,391
4817,24,Palmas,391
4818,25,Paso Lajas,391
4819,26,Pedregal,391
4820,27,Pochota,391
4821,28,Pueblo Nuevo,391
4822,29,San Cristóbal,391
4823,30,San Isidro (parte),391
4824,31,San Martín,391
4825,32,San Pedro,391
4826,33,Sandial (Sandillal),391
4827,34,Santa Isabel Abajo,391
4828,35,Santa Isabel Arriba,391
4829,36,Santa Lucía (parte),391
4830,37,Tenorio,391
4831,38,Tres Marías,391
4832,39,Unión,391
4833,40,Vergel,391
4834,1,PALMIRA centro,392
4835,2,Aguacaliente,392
4836,3,Aguas Gatas (parte),392
4837,4,Coyota,392
4838,5,Huacal,392
4839,6,Las Flores,392
4840,7,Martirio,392
4841,8,Panales,392
4842,9,Paraíso (parte),392
4843,10,San Isidro (parte),392
4844,11,Santa Lucía (parte),392
4845,12,Tenorio,392
4846,13,Vueltas,392
4847,1,SAN MIGUEL centro,393
4848,2,El Coco,393
4849,3,El Güis,393
4850,4,Eskameca (parte),393
4851,5,Gotera,393
4852,6,Higuerón,393
4853,7,Higuerón Viejo,393
4854,8,San Juan,393
4855,1,BEBEDERO centro,394
4856,2,Coopetaboga,394
4857,3,Loma,394
4858,4,Taboga (parte),394
4859,1,POROZAL centro,395
4860,2,Brisas,395
4861,3,Eskameca (parte),395
4862,4,Guapinol,395
4863,5,Pozas,395
4864,6,Puerto Alegre,395
4865,7,Quesera,395
4866,8,Santa Lucía,395
4867,9,Taboga (parte),395
4868,10,Tiquirusas,395
4869,1,LAS JUNTAS centro,396
4870,2,Bellavista,396
4871,3,Blanco,396
4872,4,Cecilia,396
4873,5,Chiqueros,396
4874,6,Cinco Esquinas,396
4875,7,Codornices,396
4876,8,Concepción,396
4877,9,Coyolito (parte),396
4878,10,Desjarretado,396
4879,11,Irma,396
4880,12,Jarquín (parte),396
4881,13,Jesús,396
4882,14,La Gloria,396
4883,15,Lajas,396
4884,16,Las Huacas (Parte),396
4885,17,Limonal,396
4886,18,Limonal Viejo,396
4887,19,Lourdes (Rancho Ania) (parte),396
4888,20,Matapalo,396
4889,21,Naranjos Agrios,396
4890,22,Palma,396
4891,23,Paso Ancho,396
4892,24,Peña,396
4893,25,Puente de Tierra,396
4894,26,Rancho Alegre (parte),396
4895,27,San Antonio,396
4896,28,San Cristóbal,396
4897,29,San Francisco,396
4898,30,San Jorge,396
4899,31,San Juan Chiquito,396
4900,32,San Pablo,396
4901,33,Santa Lucía,396
4902,34,Tortugal,396
4903,35,Zapote,396
4904,1,SIERRA centro (Las Minas),397
4905,2,Aguas Claras,397
4906,3,Alto Cebadilla,397
4907,4,Campos de Oro,397
4908,5,Candelaria,397
4909,6,Cañitas,397
4910,7,Cruz,397
4911,8,Cuesta Yugo,397
4912,9,Dos de Abangares,397
4913,10,Marsellesa,397
4914,11,San Antonio,397
4915,12,San Rafael,397
4916,13,Tornos,397
4917,14,Tres Amigos,397
4918,15,Turín (parte),397
4919,1,SAN JUAN GRANDE,398
4920,2,Arizona,398
4921,3,Congo,398
4922,4,Nancital,398
4923,5,Portones,398
4924,6,Pozo Azul,398
4925,7,Rancho Alegre (parte),398
4926,8,Lourdes (Rancho Ania) (parte),398
4927,9,Tierra Colorada,398
4928,10,Vainilla,398
4929,1,COLORADO centro,399
4930,2,Almendros,399
4931,3,Barbudal,399
4932,4,Gavilanes,399
4933,5,Higuerillas,399
4934,6,Las Huacas (parte),399
4935,7,Monte Potrero,399
4936,8,Quebracho,399
4937,9,Peñablanca,399
4938,10,San Buenaventura,399
4939,11,San Joaquín,399
4940,12,Solimar,399
4941,13,Villafuerte,399
4942,1,TILARÁN centro,400
4943,2,Cabra,400
4944,3,Carmen,400
4945,4,Juan XXIII,400
4946,5,Lomalinda,400
4947,6,Cuatro Esquinas,400
4948,7,Chiripa,400
4949,8,Piamonte,400
4950,9,Río Chiquito,400
4951,10,San Luis,400
4952,11,Tejona,400
4953,12,Tres Esquinas,400
4954,1,QUEBRADA GRANDE centro,401
4955,2,Barrionuevo,401
4956,3,Campos de Oro,401
4957,4,Florida,401
4958,5,San Miguel,401
4959,6,Vueltas,401
4960,1,TRONADORA centro,402
4961,2,Arenal Viejo,402
4962,3,Colonia Menonita,402
4963,4,Río Chiquito Abajo,402
4964,5,Silencio,402
4965,1,LOS ÁNGELES,403
4966,2,Aguilares,403
4967,3,Campos Azules,403
4968,4,Montes de Oro (parte),403
4969,5,Naranjos Agrios,403
4970,6,Palma,403
4971,7,Quebrada Azul,403
4972,8,Ranchitos,403
4973,9,Santa Rosa,403
4974,1,LÍBANO centro,404
4975,2,Alto Cartago,404
4976,3,Maravilla,404
4977,4,San José,404
4978,5,Solania,404
4979,1,TIERRAS MORENAS centro,405
4980,2,Aguacate,405
4981,3,Aguas Gatas (parte),405
4982,4,Bajo Paires,405
4983,5,Guadalajara,405
4984,6,Montes de Oro (parte),405
4985,7,Paraíso (parte),405
4986,8,Río Piedras,405
4987,9,Sabalito,405
4988,1,ARENAL centro,406
4989,2,Mata de Caña,406
4990,3,Sangregado,406
4991,4,San Antonio,406
4992,5,Unión,406
4993,1,CABECERAS DE CAÑAS,407
4994,2,Brisas,408
4995,3,Dos de Tilarán (San Ramón),408
4996,4,Esperanza,408
4997,5,Monte Olivos,408
4998,6,Nubes,408
4999,7,Turín (parte),408
5000,1,CARMONA centro,409
5001,2,Camas,409
5002,3,Limones,409
5003,4,Maquenco,409
5004,5,San Rafael,409
5005,6,Vista de Mar,409
5006,1,SANTA RITA centro,410
5007,2,Angostura,410
5008,3,Cacao,410
5009,4,Chumico,410
5010,5,Guaria,410
5011,6,Guastomatal,410
5012,7,Morote,410
5013,8,Tacanis,410
5014,9,Uvita (parte),410
5015,10,Yerbabuena (parte),410
5016,1,ZAPOTAL centro,411
5017,2,Altos de Mora,411
5018,3,Cabeceras de Río Ora,411
5019,4,Camaronal,411
5020,5,Carmen,411
5021,6,Cuesta Bijagua,411
5022,7,Leona,411
5023,8,Manzanales,411
5024,9,Río Blanco Este,411
5025,10,Río de Oro,411
5026,11,Río Ora,411
5027,12,San Martín,411
5028,13,San Pedro,411
5029,14,Soledad,411
5030,1,SAN PABLO centro,412
5031,2,Canjel,412
